#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
0,15.39696007149632,-5.081012179973061,9.915488777054815,3.184824615924384,-5.081012179973061,0.6836650998952071,0.20889218402858156
1,17.48135495930137,-5.53113786384606,10.495867856709443,3.521108899060004,-5.53113786384606,0.7046954464658276,0.20127937071756452
2,15.482852013125056,-5.189087786111188,9.961627531956331,3.2441536032474225,-5.189087786111188,0.6957600538671039,0.20716507812674023
3,11.409139046874834,-4.128495844527638,9.491744988314277,2.127281194850402,-4.128495844527638,0.5899250456731394,0.18737967502637554
4,10.97783002569259,-3.9819982513266883,9.28406371029741,2.0704817982054284,-3.9819982513266883,0.5836759141093734,0.19054595871747204
5,14.908770434090894,-4.345571119701008,9.529338497022065,2.8760492801657436,-4.345571119701008,0.612767883753995,0.19509083596562304
6,18.879050522585217,-5.3864014953851145,9.980362140725262,4.1095368419699145,-5.3864014953851145,0.7241654069492863,0.21978412281351364
7,14.648494234049563,-5.008204778288285,9.984406569904683,2.9437098509004307,-5.008204778288285,0.668810402525999,0.20578628460852308
8,14.515750569711553,-4.7630978092631455,9.324344990768576,3.1824082300491896,-4.7630978092631455,0.6814177950112826,0.2202558115348768
9,14.058455694007323,-5.487656364599922,10.213072494354284,2.975072524403923,-5.487656364599922,0.7204354927986123,0.21286778692765831
10,10.722930893046943,-4.126096369087374,8.848669085242973,2.2705697799770297,-4.126096369087374,0.6245655787696877,0.21160759517890868
11,19.488068596386473,-5.674904895482599,10.0929315388964,4.41103464720803,-5.674904895482599,0.761496202830925,0.22558153095450278
12,15.856662457655244,-5.6221300528448115,10.70386919235552,3.12032200440379,-5.6221300528448115,0.7021132528647227,0.1986728502540098
13,11.001230249858759,-4.493842870545699,9.184371330276587,2.3454138151610193,-4.493842870545699,0.6526891663434963,0.21287595262067813
14,15.033726184828208,-5.492572627956849,10.307637538161346,3.1222271070463554,-5.492572627956849,0.7135686109039789,0.20776980940083226
15,13.656217491724936,-4.814160800265321,9.849386150293572,2.712136308188931,-4.814160800265321,0.6520321313416696,0.19918683993267902
16,16.00825429036097,-5.434113271216182,10.12221968234437,3.4146525028446604,-5.434113271216182,0.7197091813955127,0.21323878530243512
17,10.806491712361517,-3.5592715310268623,8.659386969720094,2.118871982852684,-3.5592715310268623,0.5659601940264336,0.1966069396775151
18,10.589965635243415,-3.620433717743831,8.774373095472741,2.05473228517288,-3.620433717743831,0.567486502550416,0.19477694462500733
19,22.019669511705068,-5.902233972462973,10.687674978917613,4.601387726231452,-5.902233972462973,0.7444576835239771,0.20976567917194197
20,12.66130165930958,-4.802742164873186,9.796346924816206,2.5355033623954752,-4.802742164873186,0.653926197990887,0.2068449597366984
21,12.417132641147738,-4.79955941384518,10.070994350448293,2.355550773268061,-4.79955941384518,0.6368281420882584,0.1890258097424887
22,14.285828856117243,-5.799789619303961,10.568070611215957,2.99601237434392,-5.799789619303961,0.7387757159684744,0.20887973335607754
23,16.522653606036016,-5.897242759263981,10.405508963147046,3.6649684953840356,-5.897242759263981,0.769365168527135,0.22482155957733946
24,11.618969888157812,-4.0247010413977256,9.110994272343802,2.284368863648198,-4.0247010413977256,0.5970945741593373,0.1955928064083911
25,12.826291007700354,-4.476798319020686,9.777495019878565,2.419736825467587,-4.476798319020686,0.6148559690462418,0.18955058532075736
26,21.312699614242618,-5.8715188806623875,10.214890296340041,4.90694844500592,-5.8715188806623875,0.7839447991537017,0.23177443224513866
27,17.052310443288498,-5.772483488435787,10.171589939412153,3.876312299627076,-5.772483488435787,0.7707315150447281,0.23061284364646198
28,16.283702706355953,-5.008983502844427,9.90630050498449,3.325025253468418,-5.008983502844427,0.6742671889292012,0.20392436808439807
29,17.91498966428871,-5.790825328649595,10.521133233019656,3.787277705059765,-5.790825328649595,0.7413987592153557,0.21092389966029354
30,14.539049883226703,-4.846203160289993,10.269105327755472,2.6810459481370046,-4.846203160289993,0.6312183040638661,0.1873220538658729
31,13.152997313573426,-5.058032153808523,9.67084301592919,2.8514061613890984,-5.058032153808523,0.6988394787903917,0.2163119790135671
32,15.523677973941608,-5.025771424441664,10.098410726974967,3.0602763271949973,-5.025771424441664,0.6635868841119037,0.19679329502945042
33,18.741461641475457,-5.958682140452087,10.565383358729063,4.068304140741569,-5.958682140452087,0.7644937854743112,0.21742665423048946
34,10.139864986924254,-3.6348356831742636,8.78656019002996,1.9682467440622167,-3.6348356831742636,0.5685190255765927,0.1941947119646465
35,16.122199476503397,-5.686736077276344,11.074097992100397,2.9925963266252804,-5.686736077276344,0.6851899047675837,0.18471327770169127
36,19.57279917205032,-6.594843513781427,11.143212702977992,4.303256476747814,-6.594843513781427,0.8166452809390611,0.21907950034256726
37,20.721016038472996,-6.627029867995926,11.138680200356252,4.59277969523683,-6.627029867995926,0.8229568177053972,0.2203634420789956
38,17.22062155909005,-5.734801225978335,10.05416152035095,3.986845362616672,-5.734801225978335,0.7758989630516812,0.23355241381512282
39,16.66518715807789,-4.923776783553512,9.470119331706325,3.665625056090194,-4.923776783553512,0.6943397710286225,0.22001221387424272
40,11.0266898036144,-4.2242949304817765,9.017356313729955,2.300552595081057,-4.2242949304817765,0.627111818015778,0.20858507174887828
41,11.9625521678194,-4.380841791964256,9.025573524177256,2.575509815745547,-4.380841791964256,0.647728368722312,0.21772568039286783
42,15.955544316399319,-4.458911048007811,9.308806633801119,3.289873778548458,-4.458911048007811,0.6397942986009294,0.20564109617591544
43,16.05747487920983,-5.251247128159372,9.948763217794138,3.418290554585053,-5.251247128159372,0.7059591372659288,0.217210724926113
44,15.346742731553476,-5.756706924556987,10.116952710383565,3.5196967064195372,-5.756706924556987,0.7734237324624945,0.23123656821726357
45,15.310507321443547,-4.548621525841372,9.202377234104903,3.2899250156722126,-4.548621525841372,0.6591362482968702,0.21849722237680294
46,11.87446948309988,-4.648820335447992,9.485673473577291,2.4549989722641135,-4.648820335447992,0.6537083238963071,0.2068833756532568
47,17.729428442781753,-5.129710484026519,9.570283878143968,3.9925988986621457,-5.129710484026519,0.7183970048268985,0.2259353144998755
48,15.26295163624197,-4.630635134633091,9.601847333290277,3.0702675778685875,-4.630635134633091,0.6438300458443456,0.20300530749874243
49,16.74874272356061,-5.501677330351869,10.330191396317266,3.468715736300113,-5.501677330351869,0.7131380555308157,0.20661660962662262
50,18.47291001892415,-6.228211104387967,10.724631853793841,4.108358858846791,-6.228211104387967,0.7950495480366926,0.22625535916934686
51,17.316653535250968,-6.1607124067662,10.478303844070966,4.010720742502862,-6.1607124067662,0.8089621259310255,0.23087816702401315
52,14.7026899351956,-5.268721390368631,9.860681264606264,3.2018332776996603,-5.268721390368631,0.7157932222599074,0.2212749892310338
53,19.407176507275278,-6.638938041636821,11.587267959619414,3.9219649515987567,-6.638938041636821,0.7805507549466629,0.20327948676571883
54,21.100908121715015,-6.300600262472169,11.071507122139161,4.422829609209316,-6.300600262472169,0.77354316120604,0.20928928335064406
55,15.994004219953107,-5.394837777781341,9.959385789696775,3.503962315261418,-5.394837777781341,0.7272998891820537,0.21624088417719134
56,17.601601870232585,-5.729025215744944,10.194291636132318,3.9418928711325574,-5.729025215744944,0.7610065989633181,0.22051454314630206
57,17.528146018357816,-5.241557080027381,10.296498411397714,3.4675270926648216,-5.241557080027381,0.6789724968384849,0.1984333272330582
58,14.72852194846594,-5.178013558609161,9.640486889636852,3.300528844857884,-5.178013558609161,0.7201153691015773,0.2250933333753649
59,15.163345004495616,-5.158851733001036,10.183621225904293,3.0177195244302446,-5.158851733001036,0.675561418972363,0.19913242134206785
60,19.63880383726644,-6.029010086519396,11.121847447405488,3.85616159433953,-6.029010086519396,0.7279404818502732,0.1963689054927107
61,13.52746318301484,-5.2574314221515674,9.94077191196648,2.8884218886996718,-5.2574314221515674,0.7075271688079022,0.213172283030911
62,12.12670847696678,-4.015623780818408,9.144034275393423,2.364613458652496,-4.015623780818408,0.5943384267611608,0.19497154213275494
63,15.069124618451623,-4.888600711321745,9.406033099424576,3.3357720323912017,-4.888600711321745,0.6940545197161426,0.2221517142514047
64,14.465542233808605,-5.322931185050775,10.048840094186406,3.0609016195477956,-5.322931185050775,0.7087765399484702,0.211388714311717
65,14.40041259725488,-4.212506270866431,8.926308178204804,3.0549464912465973,-4.212506270866431,0.6312178826966591,0.21195895617078295
66,20.4279940760825,-6.252093018950767,10.828019685846467,4.464231086539856,-6.252093018950767,0.7887669882023536,0.2195467725239673
67,14.775742113332818,-5.240739378276202,10.293616282620029,2.924223643887009,-5.240739378276202,0.6790597698096091,0.1999735229579896
68,16.237975622442917,-5.160739146240967,10.141462221052443,3.260164313202162,-5.160739146240967,0.6787141859207733,0.20407731205997384
69,12.87980484780404,-4.7834048438726775,9.508955796900182,2.7255668123845695,-4.7834048438726775,0.670747594049191,0.21467527740385825
70,14.562851248017486,-5.5028320359285114,10.114485586568984,3.1578372243498167,-5.5028320359285114,0.7310816301573126,0.21838876784307185
71,16.19741979200951,-5.0457782070816375,9.683029347924665,3.4928925132713227,-5.0457782070816375,0.696032272412455,0.21634984094943235
72,12.982896127879608,-4.454671674331051,9.412457328537585,2.6186884696929176,-4.454671674331051,0.6328401417510117,0.20194811034191198
73,21.69843973393193,-6.345469372277446,11.144255618251766,4.5216516472544805,-6.345469372277446,0.7741023838823571,0.211397577807335
74,18.58065118149287,-6.106239573086952,10.584275706842872,4.149285674903315,-6.106239573086952,0.7878658851557313,0.22500745260564795
75,20.04392184024468,-5.807926355452485,10.853152908591852,3.9728487173232,-5.807926355452485,0.71705751923988,0.19835515667209136
76,19.246390697533947,-6.197834243206115,10.747465766612159,4.230318565035195,-6.197834243206115,0.787423898054214,0.22181499025037693
