#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
1,14.286927932515818,-5.074133234197369,3.17344855086427,3.20022325109281,-5.074133234197369,0.7137420015595007,0.2239965978836764
2,16.13122200938386,-5.465298488875784,3.2701963215962326,3.7165853728457816,-5.465298488875784,0.7525840538679266,0.23039701336227153
3,17.15370900391913,-5.488311913260192,3.290462049283135,3.909709916465185,-5.488311913260192,0.7507201277396393,0.2279221313345078
4,20.157703101647268,-5.712217999371507,3.3771988801479336,4.560157500891951,-5.712217999371507,0.7641795723863364,0.22622406322272398
5,18.014414550384004,-5.59602923955854,3.3475033042154556,4.050357442644048,-5.59602923955854,0.7528433271904466,0.22483980433089945
6,17.39321054265081,-5.534461674582817,3.325382980510192,3.9159085588552793,-5.534461674582817,0.7486756227201313,0.2251400653865986
7,17.327167775735717,-5.529731709410506,3.339290681365649,3.860726181526687,-5.529731709410506,0.7440254609594209,0.2228134586965272
