#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
0,10.167007096176329,21.158712545361553,10.167007096176315,0.324557814234374,21.158712545361553,0.10818593807812453,31.274823418988756
1,9.63305251637077,28.20383959200043,9.633052516370771,0.254594179901988,28.20383959200043,0.08486472663399602,37.776073264974656
2,10.358071608906249,19.96756425107063,10.330764270627933,0.3418694071353861,19.96756425107063,0.11365604171012728,30.245502317600103
3,10.83060296110666,19.906422973608365,10.830602961106651,0.3523633998979179,19.906422973608365,0.11745446663263918,30.610772197246988
4,9.829326310675366,18.54951270230749,9.829326310675366,0.3463611145677457,18.54951270230749,0.11545370485591522,28.360855164838014
5,10.549495960579419,20.651651070757907,10.525891635741285,0.33836842306306253,20.651651070757907,0.11253710974841179,31.127851243873955
6,10.281938847962506,19.731473929083855,10.274508795365513,0.34266295966319454,19.731473929083855,0.11413844687483687,29.77431334090154
7,9.073918308643439,26.509083472346095,9.073918308643456,0.25500710604722615,26.509083472346095,0.08500236868240889,35.55924370708146
8,10.065259407957596,23.576095980776437,10.065259407957607,0.29919304057910495,23.576095980776437,0.09973101352636843,33.5820201444572
9,9.849150359814466,18.770066126240888,9.849150359814454,0.3441446541561837,18.770066126240888,0.11471488471872775,28.57848232524654
10,9.273115204856639,20.550034037953008,9.273115204856637,0.3109368205670763,20.550034037953008,0.10364560685569207,29.781421165938742
11,9.579319921978392,20.711620111484347,9.546879374666839,0.3165827811905441,20.711620111484347,0.10517022254674029,30.215386007473118
12,10.049328222573525,22.7643460823015,10.049328222573532,0.30625428073687333,22.7643460823015,0.10208476024562452,32.80827316897633
13,10.893100916539526,18.78331342499351,10.836815651042315,0.36776007587869,18.78331342499351,0.12195327962305474,29.48002375937902
14,7.87959025483154,28.042516159215033,7.879590254831533,0.21935212161585257,28.042516159215033,0.07311737387195079,35.878496148046175
15,10.788248170255136,27.83923827519463,10.786580768958919,0.2793014733984795,27.83923827519463,0.09308610178275378,38.61609757900588
16,10.775673366876932,17.922273455566973,10.757853464578751,0.3757191659883415,17.922273455566973,0.12503261107748834,28.65024394316254
17,10.098888495980088,24.258940512438617,10.09627733319391,0.2939550126375906,24.258940512438617,0.09795966926634231,34.173098553880024
18,9.904144413517352,25.151693665149363,9.900378496037833,0.2825551758530302,25.151693665149363,0.09414924601804685,34.967275337003734
19,9.714208484545772,19.22605790651986,9.677599385645584,0.3360892494106233,19.22605790651986,0.11160755295684527,28.886431633169497
20,10.994721258879542,22.2692567769752,10.994721258879538,0.33052935662200406,22.2692567769752,0.11017645220733464,33.16881022068561
21,10.450549143240998,19.495715451851954,10.445781077933486,0.3490322914502593,19.495715451851954,0.11629101513059141,29.845530631128046
22,9.746217685903302,22.998384937530574,9.746217685903302,0.2976434864086077,22.998384937530574,0.09921449546953591,32.63321732978459
23,9.268619604753791,22.796864447110167,9.258659085086656,0.2891426682033228,22.796864447110167,0.09627731370317698,32.02256818154501
24,8.438074454609504,25.55442908782949,8.438074454609499,0.24823339193227503,25.55442908782949,0.08274446397742494,33.99150706091693
25,10.592684189858721,23.20321715465023,10.58609182517879,0.3134921816892487,23.20321715465023,0.10443235986761672,33.732137891608836
26,10.795559412052762,23.001479438325536,10.795559412052757,0.3194232329005334,23.001479438325536,0.10647441096684442,33.782153911989255
27,10.463527920109188,21.88883990520861,10.463527920109208,0.3234238673535605,21.88883990520861,0.10780795578452035,32.278201530707136
28,10.413104853188132,24.01271845351726,10.413104853188125,0.30247947188992547,24.01271845351726,0.1008264906299751,34.33036695569231
29,9.849075320737862,23.17860527924469,9.846511880693068,0.2982298374004141,23.17860527924469,0.09938407215945438,32.85797736722148
30,9.857665284467267,25.642524847766207,9.857665284467288,0.2776792250336906,25.642524847766207,0.09255974167789706,35.461314001279426
31,10.649509098209597,23.614171303556144,10.649509098209574,0.31081042588935637,23.614171303556144,0.10360347529645192,34.21472852665739
32,10.43862485601627,25.010035543539242,10.329931744822437,0.2953773208345319,25.010035543539242,0.09743389272296939,35.187555033285555
33,10.166328003779016,22.293820370357317,10.166328003779007,0.31319413228188964,22.293820370357317,0.1043980440939631,32.36796264875722
34,9.902586784759285,22.206163463460662,9.892596712382678,0.308503715735778,22.206163463460662,0.10273082883564226,32.03866999713475
35,10.72234812554707,21.916679506749574,10.722317266926954,0.32851340989116073,21.916679506749574,0.10950415481289692,32.62240909907472
36,9.141264937261312,29.936969339490403,9.141264937261305,0.23392215913654016,29.936969339490403,0.07797405304551332,39.02838564686233
37,9.395191271041396,25.262036437186712,9.395191271041396,0.2710889442784498,25.262036437186712,0.09036298142614992,34.64782801643518
38,9.563344314816932,30.289926917215293,9.563344314816916,0.23996384786427166,30.289926917215293,0.07998794928809043,39.78845729425195
39,9.488806458856676,22.808777993055546,9.474076377010453,0.29392712150184247,22.808777993055546,0.09782361320353805,32.18271463952831
40,9.053183407304386,22.03548663888236,9.052030197979061,0.2912160355171806,22.03548663888236,0.09705964664725479,31.036893792993787
41,9.73621265568779,23.440737036633074,9.736212655687778,0.2934631648171483,23.440737036633074,0.0978210549390493,33.054923185782066
42,10.39336444324142,22.33384464183051,10.393364443241396,0.31757564221943446,22.33384464183051,0.10585854740647789,32.64539995478349
43,10.12816158342619,21.6691204203256,10.1281615834262,0.31852287193072526,21.6691204203256,0.1061742906435752,31.693328217902835
44,11.204708006177892,23.902801132581704,11.19090703540197,0.31927968262983547,23.902801132581704,0.10629547402850921,35.06692520568975
45,8.448294652283106,23.619447634200384,8.448294652283098,0.26345149517570043,23.619447634200384,0.0878171650585667,31.944760282923593
46,10.388619789242098,27.586141158001492,10.388619789242105,0.27356643017909915,27.586141158001492,0.0911888100596998,37.854440319654465
47,12.057839911238153,22.108598913575445,12.057839911238144,0.35291474107278253,22.108598913575445,0.11763824702426078,34.119213429552765
