#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
0,1.8347364107062605,94.14778075096656,1.834736410706257,0.019115318757642427,94.14778075096656,0.009557659378821193,95.91834217282043
1,1.9786747683773567,90.25765785155872,1.9786747683773875,0.02145222725333816,90.25765785155872,0.010726113626669247,92.232863469611
2,2.275541841732722,102.21302278842784,2.275541841732761,0.02177790315894422,102.21302278842784,0.010888951579472297,104.4847152833812
3,1.8519626929259734,95.37035328233601,1.8519626929260078,0.01904874075821441,95.37035328233601,0.009524370379107382,97.12126523075362
4,2.3447647246215917,78.31608712170197,2.344764724621575,0.029069426753499678,78.31608712170197,0.014534713376749732,80.65077724759927
5,2.1764126034819697,117.60276137992301,2.1764126034819427,0.01817020881930197,117.60276137992301,0.009085104409650872,119.74227651690471
6,2.4062868506371777,92.94668867641971,2.4062868506371844,0.025235571699116843,92.94668867641971,0.012617785849558458,95.35246389430591
7,2.3105974771892455,95.83841560708322,2.3105974771892432,0.023541729097217984,95.83841560708322,0.01177086454860898,98.1406480275929
8,2.0178565043778858,109.8186702565428,2.0178565043778685,0.018042911049013288,109.8186702565428,0.009021455524506564,111.79099931277696
9,2.0153458869386807,100.01578102141404,2.0153458869386958,0.01975226529399133,100.01578102141404,0.009876132646995738,101.93938646022204
10,1.9872274547531685,89.40322878042566,1.9872274547531643,0.021744365184471277,89.40322878042566,0.010872182592235616,91.38226855503112
11,1.9774424908999568,100.45801109595955,1.9774424908999486,0.01930427817379846,100.45801109595955,0.00965213908689919,102.36909854868706
12,2.1089033675953623,117.85826644774954,2.1089033675953868,0.01757900407954455,117.85826644774954,0.008789502039772376,119.92492320243375
13,2.3931635440101853,85.61414302112087,2.3931635440101657,0.027192782479248934,85.61414302112087,0.013596391239624358,88.00200153032054
14,2.273910110075464,84.86846967942294,2.27391011007548,0.026094193382924964,84.86846967942294,0.013047096691462572,87.13097854691868
