Center, E[Ts]_Diff, E[Tq]_Diff, E[s]_Diff, E[Ns]_Diff, E[Nq]_Diff, ρ_Diff, λ_Diff
LUGGAGE CHECK,7848.943824996372,19.59965660893841,7.674410544000754E-4,5607.123083202634,13.06642171069871,0.06642171069873182,0.04783577175943021
CHECK_IN_TARGET,0.036129986306272954,4.465170821693715,0.004842111877288335,0.05201675009205842,0.30632837685307274,0.01664571544316279,0.0048903738351106785
CHECK-IN OTHERS,1.9881039061020456,10.659980065430897,0.002529441984516101,0.6665361141954635,2.290228807389818,0.050038686688230305,0.014837790202504447
SCAN_BOARDING_PASS,0.005146126061877865,0.08997558075276108,9.282493996702612E-5,0.11484238420578219,0.37895799627454185,0.028280116405239475,0.2867350405975211
SECURITY_CHECKS,4.373223289106225,3.1459107393936865,9.310840650789132E-5,19.715537890936115,13.032932237512266,0.06489191577449382,0.2865834686965707
PASSPORT_CHECK,0.033611536550113286,4.735138021233661,1.044103503933247E-6,1.2676573042944348,16.231842233179904,0.0477571490830736,0.2292070637840129
STAMP_CHECK,0.005040211278408646,0.14460493208555947,5.7608408759776686E-5,0.0510026937848338,0.5066808661088802,0.022730898597002003,0.22920589307678307
BOARDING,0.012832071025024039,12.731481943447118,0.006369610758052424,0.009279818354231917,0.8630440039254186,0.004619693750783901,0.004179401158949422
