#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
1,5.113277846420987,-1.5302361829749191,0.2225937057561033,20.414658955718913,-1.5302361829749191,0.8885498728283241,3.9924798864603166
2,9.3362937047161,-1.5748070283104372,0.22766290009044646,37.92812992223082,-1.5748070283104372,0.923596086144807,4.062439670580623
3,6.100426784952877,-1.5470902796221329,0.2240076325354002,24.98623076614226,-1.5470902796221329,0.9144259243118779,4.09581684149911
4,10.851905351468094,-1.5662511437002837,0.2261391920544107,44.68639590202556,-1.5662511437002837,0.931141250432963,4.117838707096739
5,8.774929192233456,-1.5916737254506357,0.2295987387735337,35.95498052550768,-1.5916737254506357,0.9366935072822322,4.097466741649703
6,5.353739761316113,-1.5635631806516943,0.2257843994035979,22.0842330683776,-1.5635631806516943,0.930256377283233,4.125010563260665
7,6.1098224519503805,-1.5650436185765797,0.22637419679864726,24.846668206492392,-1.5650436185765797,0.9204075522222619,4.066675979849599
8,8.079447948249953,-1.5629391532185113,0.2259364571557857,33.11466933677074,-1.5629391532185113,0.9238770956527429,4.098630197121764
9,5.292626772111483,-1.54590108329869,0.22357308097328848,21.82514663098168,-1.54590108329869,0.9212534909206649,4.12368896782695
10,10.985554009392402,-1.595092564371486,0.2295065053897235,45.62453381031007,-1.595092564371486,0.9524692972604034,4.1531390926030785
11,7.204551036589919,-1.5639117950179555,0.22582145590876726,29.74691269939542,-1.5639117950179555,0.9306090554859652,4.128905819157792
12,6.660774075342609,-1.5889825482298006,0.22964131554173176,26.88865269713728,-1.5889825482298006,0.9254208684153789,4.0368660448454285
13,20.49217799259162,-1.5860561698903914,0.22792577071880313,86.46721657506414,-1.5860561698903914,0.960293973854594,4.21952301050303
14,6.970635923877423,-1.550540802929931,0.22390835002600873,28.958677139356233,-1.550540802929931,0.930137802139008,4.154380956859376
15,9.679483333066932,-1.6085533457383534,0.23097560416291782,40.473722209136014,-1.6085533457383534,0.9654092708626392,4.1813928302216485
16,17.017197174556593,-1.5947527074060446,0.22917127705605841,71.56037064899908,-1.5947527074060446,0.9604126619866574,4.205179614184243
17,7.188797061456176,-1.5713984706365058,0.22719959649015695,29.2984572778408,-1.5713984706365058,0.9228316982877188,4.075571618919237
18,4.658573072941076,-1.529222257464097,0.22110547443548823,19.45186245020274,-1.529222257464097,0.9227278827381948,4.175497978809696
19,9.295929047933855,-1.5786064153921204,0.22704270646957275,39.17882540738024,-1.5786064153921204,0.9550233694491267,4.214621820514891
20,5.046402377885328,-1.5368913371433504,0.2224858048955342,20.81212936850506,-1.5368913371433504,0.915597899073607,4.124151783795388
21,7.6982138241373494,-1.5984498948255894,0.22973738011851974,32.181691536892856,-1.5984498948255894,0.959441216804016,4.180410192814966
22,9.096032105005618,-1.5516960020770583,0.22373606675430088,38.233528663262746,-1.5516960020770583,0.93930764711953,4.2033194498315956
23,6.459372933523449,-1.5869654626882679,0.22889663412969827,26.482749787897156,-1.5869654626882679,0.9373034435834365,4.099894844351615
24,5.1138151862156205,-1.534983612041061,0.22162059646204035,21.490051686834278,-1.534983612041061,0.9312526957305295,4.20235204134109
25,8.614524420563493,-1.55245966452571,0.22385655956722295,36.22192037424891,-1.55245966452571,0.9390239482383624,4.204749862660389
26,4.522445783039351,-1.5322411929579862,0.22221287321282973,18.429058444283662,-1.5322411929579862,0.9052849762406515,4.075020316086188
27,4.8477628759410765,-1.5078615387446241,0.2193777772065297,19.61631064349582,-1.5078615387446241,0.8875917406284967,4.04646661676656
28,6.895680482482224,-1.5728391043412298,0.22708773464790485,28.34032767070533,-1.5728391043412298,0.9312111561817916,4.109866711878698
29,14.110470563224515,-1.574586906364897,0.2284057735310936,55.89195282492338,-1.574586906364897,0.9040070557791435,3.9610268541002496
30,19.88754215007741,-1.5755580414294375,0.22772967024444285,80.91008708920138,-1.5755580414294375,0.9246804390964029,4.06838042019619
31,7.970615689429359,-1.60771754297343,0.2315113682037209,32.62484452294556,-1.60771754297343,0.9473672899226925,4.09313982685336
32,6.472341664736466,-1.5502361179709354,0.22384371038194276,26.91357444785253,-1.5502361179709354,0.9306905841389862,4.158243776666937
33,14.9737242535039,-1.58396645640873,0.22756064299172438,63.50214007703902,-1.58396645640873,0.962125425998774,4.240904867884108
34,17.608501250651138,-1.5894805841431712,0.22902864282684776,72.67635150177051,-1.5894805841431712,0.943480959346798,4.127344540415275
35,8.88230645557555,-1.5559695908845042,0.22476231112569872,36.76156614924059,-1.5559695908845042,0.9282754469617166,4.138741027806447
36,7.540314422061042,-1.5684507257773144,0.2265115556011278,30.988857455555483,-1.5684507257773144,0.9296911731756801,4.109756665436917
37,10.469662641023664,-1.5927492590386008,0.2291696292827472,43.53653648050183,-1.5927492590386008,0.9524614450634006,4.1583514171613345
38,5.841002700374965,-1.55759444693787,0.22537683219894314,23.81681953955149,-1.55759444693787,0.9183303673265276,4.077522432582091
39,6.697017618241981,-1.5497932701903603,0.22409058382628336,27.684037176143267,-1.5497932701903603,0.9224438810254388,4.133785925952296
40,9.294710379247386,-1.5538319102917804,0.22367114426511453,39.55447878715587,-1.5538319102917804,0.9496211326450378,4.255590241463628
41,5.548167850014868,-1.5545879826979596,0.22445251990464615,23.025435204204374,-1.5545879826979596,0.9312139280629761,4.150097081893922
42,8.154857726581437,-1.5503548437804087,0.22381798724592986,33.966494631893845,-1.5503548437804087,0.9318409117496561,4.165185435568941
43,7.904718646083166,-1.5717502454012102,0.22615293147363563,33.34979129746546,-1.5717502454012102,0.9523303067052147,4.218972589744288
44,5.301061688369791,-1.5308268279726465,0.22130776701401267,22.14665918486131,-1.5308268279726465,0.9235190286951509,4.17777805405467
