#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
0,0.1995621575779717,-9.917179782663116E-15,0.19956215757798157,0.0795115335972685,-9.917179782663116E-15,0.0033129805665530186,2.509847407180025
1,0.19946349627452437,-1.837938847924457E-15,0.19946349627452623,0.08011321873325196,-1.837938847924457E-15,0.0033380507805521953,2.48976929204397
2,0.19983434825750282,6.638889511381014E-15,0.19983434825749619,0.0792917490048035,6.638889511381014E-15,0.0033038228752000362,2.520238646196907
3,0.19950062624709025,2.0982845551751817E-14,0.19950062624706927,0.07976791556820942,2.0982845551751817E-14,0.0033236631486750433,2.5010082780872236
4,0.19962414867047265,6.431449523087024E-15,0.19962414867046624,0.0793296317948561,6.431449523087024E-15,0.0033054013247855647,2.5163790874378744
5,0.20071134553848896,3.720348038916962E-15,0.20071134553848527,0.08000156888932501,3.720348038916962E-15,0.003333398703721814,2.508831406164659
6,0.2002889313841024,9.854149537344102E-15,0.2002889313840926,0.08033930101894592,9.854149537344102E-15,0.0033474708757892492,2.493036595077512
7,0.20202645816224873,-4.266313223027914E-15,0.20202645816225306,0.08043965560350075,-4.266313223027914E-15,0.0033516523168126027,2.5115225572834414
8,0.19952374423152935,-1.1917453174850982E-14,0.19952374423154126,0.07970041093651054,-1.1917453174850982E-14,0.003320850455688137,2.50341601234044
9,0.20099194177510452,-1.2034507035041697E-14,0.20099194177511656,0.07984386984591281,-1.2034507035041697E-14,0.0033268279102465657,2.517310162692922
10,0.19965560201618196,-9.434904664826823E-15,0.1996556020161914,0.08026856356980544,-9.434904664826823E-15,0.003344523482075385,2.4873408345681036
11,0.20011939433669632,1.0679393867991587E-14,0.20011939433668566,0.08016097817186396,1.0679393867991587E-14,0.00334004075716082,2.4964595620188668
12,0.19926468967155675,-6.0406845895633664E-15,0.19926468967156274,0.07952929592120261,-6.0406845895633664E-15,0.003313720663383542,2.5055502271728907
13,0.1993186064855005,3.886321153855962E-15,0.19931860648549657,0.07958714472351039,3.886321153855962E-15,0.0033161310301462006,2.504395223311971
14,0.19938173171649348,3.890298510239688E-14,0.1993817317164546,0.07981166514034849,3.890298510239688E-14,0.0033254860475138725,2.498145938148411
15,0.1990058272249045,1.0249476642208882E-14,0.19900582722489418,0.07916874052753778,1.0249476642208882E-14,0.003298697521980571,2.513687676677314
16,0.19985722931119293,-5.1955540103913E-15,0.19985722931119804,0.07906088273873882,-5.1955540103913E-15,0.003294203447447536,2.5278886742664946
17,0.2007498248202867,-2.4148549981198667E-14,0.20074982482031084,0.08001513605121569,-2.4148549981198667E-14,0.0033339640021343873,2.5088965626840003
18,0.19778787439025713,1.3765879561052648E-14,0.1977878743902434,0.07917345381920939,1.3765879561052648E-14,0.003298893909133495,2.498158193172443
19,0.1985454222902573,-5.912587585614873E-15,0.19854542229026323,0.07909540189384047,-5.912587585614873E-15,0.003295641745576784,2.510196081149314
20,0.20000359491245573,-1.3940468439603684E-14,0.20000359491246963,0.07921065738765573,-1.3940468439603684E-14,0.0033004440578192195,2.524956616734154
21,0.20221552853823835,3.6966021200238024E-14,0.20221552853820143,0.08108670903645207,3.6966021200238024E-14,0.0033786128765182187,2.493812401083467
22,0.1989526505239611,-2.0207232241203842E-14,0.19895265052398137,0.07888498516192707,-2.0207232241203842E-14,0.0032868743817472956,2.522054454784225
23,0.20031900785241719,-1.1145123767388037E-15,0.20031900785241832,0.08018130475099017,-1.1145123767388037E-15,0.003340887697957942,2.4983235382518196
24,0.19922007423701465,3.3152063576550636E-15,0.19922007423701132,0.07946470703207353,3.3152063576550636E-15,0.0033110294596696756,2.5070245569025253
25,0.20115372897861636,-3.395299672119794E-14,0.2011537289786503,0.08007119799473265,-3.395299672119794E-14,0.003336299916447757,2.512182180967763
26,0.2009829937607003,-3.0809530035671288E-15,0.20098299376070336,0.0805995663852795,-3.0809530035671288E-15,0.003358315266053364,2.4935963143151842
27,0.19804164857332068,-7.06135566742285E-15,0.1980416485733278,0.07909282523230682,-7.06135566742285E-15,0.0032955343846795687,2.503908490704702
28,0.20005082302976038,1.754092880396617E-15,0.20005082302975868,0.08034883818276126,1.754092880396617E-15,0.003347868257615024,2.489768924343546
29,0.19910853314273305,3.4398963199180378E-15,0.19910853314272958,0.07924096818781916,3.4398963199180378E-15,0.003301707007825741,2.512693604917382
30,0.19997990842291102,1.6960528725971012E-15,0.1999799084229093,0.07951929841572486,1.6960528725971012E-15,0.0033133041006551747,2.5148566329028164
31,0.19940435113237562,6.887519910573544E-15,0.1994043511323687,0.07976705718757846,6.887519910573544E-15,0.0033236273828156537,2.499819527573341
32,0.19986646026099353,8.28558958436164E-15,0.19986646026098526,0.0799823223623513,8.28558958436164E-15,0.0033325967650978325,2.4988790140470623
33,0.2005718849031342,-1.658758445602681E-14,0.20057188490315073,0.08059940037949302,-1.658758445602681E-14,0.0033583083491458185,2.488495827998845
34,0.20117750696120504,-9.698497022939127E-16,0.20117750696120598,0.08023523554864267,-9.698497022939127E-16,0.0033431348145267956,2.5073370221344655
35,0.2014252959538296,-1.0042425134700211E-16,0.2014252959538297,0.08048715232777869,-1.0042425134700211E-16,0.0033536313469907796,2.5025701141755246
36,0.19935068534536285,-5.509676904800268E-16,0.19935068534536346,0.07975808545711004,-5.509676904800268E-16,0.0033232535607129274,2.499440025796567
37,0.20231522098477225,3.5156289848673014E-15,0.2023152209847687,0.08077282494027146,3.5156289848673014E-15,0.003365534372511252,2.5047412870084664
38,0.20026793751304245,7.423856605242921E-16,0.20026793751304173,0.08021343335552408,7.423856605242921E-16,0.0033422263898134907,2.4966880022048463
39,0.20143928700677435,1.1150591324202929E-15,0.20143928700677322,0.08081398452697312,1.1150591324202929E-15,0.003367249355290528,2.492628787020641
40,0.20094187679051848,2.951031205279604E-16,0.20094187679051814,0.0806243366639143,2.951031205279604E-16,0.003359347360996424,2.492313850352888
41,0.19970844772922425,-1.6891179242350235E-14,0.19970844772924115,0.07994779827525128,-1.6891179242350235E-14,0.003331158261469085,2.4979847327521165
42,0.19881991791095024,-1.0016230152893165E-14,0.19881991791096026,0.07971661428946296,-1.0016230152893165E-14,0.003321525595394457,2.494073898733222
43,0.19854303268766463,-2.1587487797982968E-14,0.19854303268768622,0.08030268396980163,-2.1587487797982968E-14,0.0033459451654087656,2.4724332720340154
44,0.1997448266021223,7.356304959491433E-15,0.199744826602115,0.07902265271758256,7.356304959491433E-15,0.0032926105298991524,2.527680081891193
45,0.200404935498462,1.7903569180239955E-14,0.2004049354984441,0.07975284288117486,1.7903569180239955E-14,0.0033230351200486566,2.5128221644801596
46,0.19912413595807715,-1.9290193481783617E-15,0.1991241359580791,0.07945556914621539,-1.9290193481783617E-15,0.0033106487144256734,2.5060939319131297
47,0.20038520935389867,3.783737418066833E-14,0.20038520935386084,0.07998083960515018,3.783737418066833E-14,0.0033325349835472955,2.5054072472922293
48,0.1992847142876775,-4.467225532981537E-15,0.19928471428768196,0.07927265957975145,-4.467225532981537E-15,0.0033030274824897175,2.5139076970655383
49,0.19907352321221014,-2.3969817016345386E-15,0.19907352321221253,0.07906546422123975,-2.3969817016345386E-15,0.0032943943425516957,2.5178298483048387
50,0.19791255095902469,1.0478155484075927E-14,0.19791255095901425,0.07930016610057987,1.0478155484075927E-14,0.0033041735875239866,2.4957373135718646
51,0.20122507656569777,-1.4028773938474418E-14,0.20122507656571187,0.08126334821784297,-1.4028773938474418E-14,0.00338597284241036,2.4762086072389984
52,0.2002217286547799,2.1295360832964794E-14,0.20022172865475862,0.0802791208065258,2.1295360832964794E-14,0.003344963366938219,2.494063648781434
53,0.20060283940125562,-5.416019271762838E-15,0.20060283940126103,0.07986096676472457,-5.416019271762838E-15,0.0033275402818636135,2.5118956534113197
54,0.20086940493958458,-8.273047740961853E-16,0.20086940493958544,0.08019300398322077,-8.273047740961853E-16,0.003341375165967546,2.504809400625393
55,0.1998551988883844,2.7291314607179142E-14,0.19985519888835715,0.07961344568654789,2.7291314607179142E-14,0.003317226903605709,2.510311186775237
56,0.20162292334224752,-3.192393365620403E-15,0.20162292334225068,0.08177003358640633,-3.192393365620403E-15,0.0034070847327669833,2.465724068222565
57,0.19968051765588168,2.003610626666641E-15,0.1996805176558797,0.07999721313383723,2.003610626666641E-15,0.0033332172139098515,2.4960931442716725
58,0.20215389766462827,-6.916303259311683E-15,0.20215389766463515,0.08077316118433955,-6.916303259311683E-15,0.0033655483826809294,2.5027319287208987
59,0.19915710918324023,-1.3674991780925973E-14,0.19915710918325388,0.07964565348689881,-1.3674991780925973E-14,0.0033185688952876782,2.5005331543216522
60,0.19989481467095044,-2.9125306609894604E-14,0.19989481467097958,0.07999851464963398,-2.9125306609894604E-14,0.003333271443735234,2.4987245588534255
61,0.19975925989034501,-1.7256829670625796E-14,0.19975925989036225,0.08001685103417577,-1.7256829670625796E-14,0.003334035459757613,2.4964600882558914
62,0.19944862287293413,-2.987810390572109E-15,0.19944862287293713,0.08047311508415572,-2.987810390572109E-15,0.003353046461839872,2.4784480295461337
63,0.20273618472881547,8.156267707142433E-15,0.2027361847288073,0.0809511435722007,8.156267707142433E-15,0.0033729643155082263,2.5044196823242086
64,0.2024072918048288,-2.3977805149214656E-14,0.20240729180485276,0.08012609524247051,-2.3977805149214656E-14,0.00333858730177,2.526105298259688
65,0.20048267946627019,2.0042685156674057E-14,0.2004826794662502,0.08035890611433935,2.0042685156674057E-14,0.0033482877547638054,2.4948341965684038
66,0.19955127484157875,-2.090321599468105E-15,0.1995512748415808,0.08076967902867721,-2.090321599468105E-15,0.0033654032928615847,2.4706205128001644
67,0.20140055086730366,-4.928478399532299E-15,0.20140055086730863,0.08106085974359073,-4.928478399532299E-15,0.003377535822649697,2.4845581050470034
68,0.20019597257452787,7.995565070227436E-15,0.2001959725745199,0.0798183265383995,7.995565070227436E-15,0.0033257636057665145,2.5081418997978866
69,0.19790496307320338,-1.3108751600365286E-15,0.19790496307320474,0.07935602636241323,-1.3108751600365286E-15,0.0033065010984339076,2.493885526889559
70,0.19979687223121137,-1.0458608311574087E-14,0.1997968722312218,0.07968430368440614,-1.0458608311574087E-14,0.003320179320183763,2.5073454251894858
71,0.19959861270812804,1.3816621541179628E-14,0.19959861270811416,0.0800403613516881,1.3816621541179628E-14,0.0033350150563201068,2.4937242837476647
72,0.19942832396197324,1.884641077731571E-14,0.1994283239619544,0.07979209079216602,1.884641077731571E-14,0.0033246704496732705,2.499345296914486
73,0.2003155269881376,-8.34769256393136E-15,0.20031552698814592,0.07997074411200814,-8.34769256393136E-15,0.003332114338000478,2.5048585985662783
74,0.19957361339341706,-8.863007501199634E-15,0.19957361339342589,0.08063143202157237,-8.863007501199634E-15,0.003359643000898998,2.4751221443565385
75,0.1989597778554594,4.144454230541687E-16,0.19895977785545899,0.07928253960929714,4.144454230541687E-16,0.003303439150387374,2.5095023096404296
76,0.19867608543457108,-1.2653782169072613E-15,0.1986760854345723,0.07954116820566284,-1.2653782169072613E-15,0.0033142153419026396,2.497768777825191
77,0.19921124386086683,-2.8968918538457295E-14,0.19921124386089575,0.07902392754627105,-2.8968918538457295E-14,0.0032926636477617725,2.5208840122947143
78,0.19916062102183302,-1.1132232465413535E-14,0.1991606210218442,0.0799023186940301,-1.1132232465413535E-14,0.003329263278918107,2.4925495202312953
79,0.19966155767372382,-7.529523536033877E-15,0.19966155767373134,0.07908842006595417,-7.529523536033877E-15,0.0032953508360815476,2.5245332756954904
80,0.19895029639404818,2.036958710580721E-15,0.19895029639404618,0.07999007274303158,2.036958710580721E-15,0.003332919697626281,2.4871832711203545
81,0.19830185696126862,-1.3076300582220929E-14,0.19830185696128166,0.0794934485536858,-1.3076300582220929E-14,0.00331222702307046,2.494566915361868
82,0.20244688111375653,-2.2040989545530043E-14,0.2024468811137786,0.0808633270540709,-2.2040989545530043E-14,0.0033693052939199873,2.503563418857789
83,0.19943898330440246,-9.049145126273092E-15,0.19943898330441148,0.08021263977390229,-9.049145126273092E-15,0.0033421933239127476,2.4863731557154822
84,0.19999413740910144,-1.6667702367007496E-14,0.1999941374091181,0.07991217776138297,-1.6667702367007496E-14,0.0033296740733912344,2.5026714631679723
85,0.20281519822943922,-2.2642534891802994E-14,0.2028151982294618,0.08076478523200074,-2.2642534891802994E-14,0.0033651993846670735,2.5111804771627666
86,0.20106050890370333,5.461182712335285E-15,0.2010605089036979,0.08085677085378558,5.461182712335285E-15,0.0033690321189076408,2.4866216235193126
