#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
0,10.20864724251955,0.0017748144973515425,10.206872428022196,0.264148825131054,0.0017748144973515425,0.08803430059747372,38.64320737036553
1,10.32392403464312,0.019287322905983003,10.304636711737139,0.27695780238031587,0.019287322905983003,0.09214679510211699,37.27121003029752
2,9.641766366190469,0.004814101616575895,9.63695226457389,0.2463074564644527,0.004814101616575895,0.08206149199244668,39.140913427284126
3,9.877718239186436,0.01995740761419363,9.857760831572243,0.25866368438555054,0.01995740761419363,0.08604702269431741,38.18365092137285
4,10.003444781782743,0.01896017675983828,9.984484605022905,0.26188821465799345,0.01896017675983828,0.08713061365459199,38.1954899980343
5,10.279331053567184,0.007550944039471463,10.271780109527713,0.2655688301407709,0.007550944039471463,0.08845791660096654,38.69815326085882
6,10.055382194522682,0.002832136546042926,10.052550057976639,0.2563259352058845,0.002832136546042926,0.08541791334457063,39.22599943045566
7,9.83280623384661,0.01190225326774764,9.820903980578862,0.25274091141492183,0.01190225326774764,0.08414499258702182,38.900812781113586
8,9.890352435224944,0.0013274426336360055,9.889024992591308,0.2523321290462689,0.0013274426336360055,0.08409942068680776,39.18766336768704
9,9.715483527306215,0.0023858988359914952,9.713097628470223,0.23872650364856815,0.0023858988359914952,0.07955595930711284,40.69221479229207
10,9.773365431201778,0.005959430137029519,9.76740600106475,0.25870738468686333,0.005959430137029519,0.08618321155586889,37.77469742195686
11,9.778393662776033,0.0062422630997931786,9.772151399676238,0.25093007087227487,0.0062422630997931786,0.08358996129156361,38.96060604976768
12,10.099836070850193,0.00829766776953745,10.091538403080657,0.2537690856093097,0.00829766776953745,0.08452019930410073,39.79709585023547
13,10.260279819201092,0.009373124779095009,10.250906694421996,0.2649318658373263,0.009373124779095009,0.08822994710128745,38.72464370705812
14,9.79092923944399,0.01670838959594717,9.774220849848042,0.25461550644671277,0.01670838959594717,0.0847270002313354,38.44578516061494
15,9.805727816373627,0.004668425365167972,9.80105939100846,0.25095213480482353,0.004668425365167972,0.08361088619433893,39.06740747925562
16,9.832165904017089,0.0016271033515121347,9.830538800665577,0.25292827525738903,0.0016271033515121347,0.08429547290583311,38.87039855122739
17,10.442780855565374,0.019622300072252217,10.423158555493123,0.2767979554895689,0.019622300072252217,0.09209261459529448,37.72389740939724
18,10.06003463732785,0.022859117870490324,10.03717551945736,0.26417200930322665,0.022859117870490324,0.08785724636459474,38.07944147175034
19,10.024113758170685,0.00742647157584475,10.016687286594841,0.2595185541201923,0.00742647157584475,0.08644209567728059,38.62174096426096
20,10.176843905654263,0.008725400906394832,10.168118504747868,0.2612759364981461,0.008725400906394832,0.08701730809608116,38.94635540730851
21,9.93789903817689,0.004660919521288606,9.933238118655602,0.2542582039124221,0.004660919521288606,0.08471298522224685,39.083436912203844
22,9.908679715879353,0.009714292658930533,9.898965423220424,0.25558398335632393,0.009714292658930533,0.0851111377942938,38.76215769590672
23,10.010768065068275,0.005634956930901339,10.005133108137374,0.2603449361034767,0.005634956930901339,0.08673279688478591,38.45052077715575
24,10.32819568199731,0.004666816125518092,10.323528865871792,0.26436273235715946,0.004666816125518092,0.08808109317380461,39.06327521648282
25,9.94489871389996,0.00422371220398373,9.940675001695977,0.25730600711093227,0.00422371220398373,0.08573224210247032,38.64313578826119
26,9.930092467803288,0.016293930480196044,9.913798537323093,0.2510315796744178,0.016293930480196044,0.08353989033728465,39.556540510947286
27,10.170936529180272,0.0049963605481879786,10.165940168632083,0.2512416859876,0.0049963605481879786,0.08370608875883723,40.48101174875541
28,10.02686672514722,0.007818486094139654,10.019048239053081,0.258209598635747,0.007818486094139654,0.08600275291814716,38.830790146459464
29,10.082281010497049,0.0029851777046344596,10.079295832792413,0.26288770008724516,0.0029851777046344596,0.08760328796043357,38.344423174055116
30,9.905488333926913,0.008036764883113853,9.897451569043799,0.25181742489646625,0.008036764883113853,0.08387103805936362,39.32561612222101
31,9.965479710621757,4.251121302668968E-14,9.965479710621715,0.25705242163934267,4.251121302668968E-14,0.08568414054644719,38.76738384311909
32,10.101575581369817,0.009411862911239936,10.092163718458577,0.2640444362860576,0.009411862911239936,0.08793280673500779,38.250863046439456
33,10.273015815681548,0.0054219730300887285,10.26759384265146,0.27209880221939814,0.0054219730300887285,0.09065173059164872,37.74828028305995
34,9.9871417942797,0.012945254795795336,9.974196539483904,0.2669334332306517,0.012945254795795336,0.08886247873663196,37.40226779078429
35,9.868091300424336,0.0029497114215000144,9.865141589002837,0.2564465738591456,0.0029497114215000144,0.08545663945591173,38.474146533525506
36,9.695768227774227,0.011590273619401058,9.684177954154826,0.2528448047973785,0.011590273619401058,0.08418085178738695,38.341175723986005
